### Date= 20030602 
TradeTime  TradePrice  TradeVol 
15:40:52 87.51 100
15:40:53 87.45 600
15:40:58 87.45 2000
15:41:00 87.48 500
15:41:02 87.46 2300
15:41:04 87.46 100
15:41:05 87.44 100
15:41:07 87.47 200
15:41:09 87.44 1700
15:41:11 87.43 800
15:41:12 87.44 500
15:41:13 87.45 100
15:41:14 87.43 3900
15:41:17 87.42 100
15:41:23 87.41 100
15:41:25 87.42 200
15:41:29 87.39 8700
15:41:30 87.3 300
15:41:32 87.38 5900
15:41:36 87.37 1400
15:41:37 87.38 200
15:41:39 87.37 100
15:41:41 87.36 3500
15:41:42 87.38 100
15:41:43 87.36 100
15:41:44 87.36 400
15:41:47 87.37 1000
15:41:49 87.37 100
15:41:53 87.37 400
15:41:56 87.37 1600
15:41:58 87.37 800
15:42:01 87.4 300
15:42:03 87.37 1000
15:42:04 87.37 200
15:42:05 87.395 400
15:42:09 87.38 800
15:42:10 87.37 600
15:42:12 87.4 900
15:42:15 87.41 100
15:42:17 87.41 200
15:42:20 87.4 900
15:42:24 87.46 900
15:42:25 87.41 100
15:42:28 87.46 100
15:42:31 87.45 300
15:42:36 87.44 300
15:42:37 87.44 600
15:42:39 87.44 100
15:42:42 87.38 1100
15:42:45 87.43 2100
15:42:49 87.39 2000
15:42:51 87.38 800
15:42:55 87.37 1800
15:43:06 87.27 4100
15:43:07 87.36 1000
15:43:10 87.35 100
15:43:19 87.26 3400
15:43:20 87.29 5000
15:43:21 87.3333333333333 3300
15:43:22 87.31 4400
15:43:23 87.3 200
15:43:25 87.315 600
15:43:27 87.31 2300
15:43:28 87.3 500
15:43:30 87.3 200
15:43:33 87.3 400
15:43:34 87.31 100
15:43:36 87.29 200
15:43:38 87.3 3600
15:43:45 87.3 2900
15:43:48 87.3 1600
15:43:50 87.32 1500
15:44:00 87.33 1000
15:44:03 87.34 200
15:44:05 87.34 200
15:44:09 87.35 400
15:44:12 87.37 300
15:44:13 87.37 500
15:44:17 87.37 3000
15:44:20 87.39 400
15:44:21 87.39 100
15:44:25 87.4 2100
15:44:27 87.41 300
15:44:31 87.41 1000
15:44:34 87.41 100
15:44:35 87.43 2300
15:44:39 87.4 2000
15:44:40 87.42 600
15:44:42 87.43 500
15:44:44 87.42 100
15:44:48 87.425 6400
15:44:52 87.41 100
15:44:54 87.41 600
15:44:55 87.4 100
15:44:56 87.41 100
15:44:58 87.4 1400
15:45:00 87.4 3700
15:45:02 87.4 4400
15:45:04 87.4 1200
15:45:09 87.36 1500
15:45:12 87.36 200
15:45:15 87.37 500
15:45:18 87.37 100
15:45:21 87.372 100
15:45:24 87.3745 600
15:45:25 87.38 300
15:45:30 87.38 1100
15:45:36 87.37 600
15:45:42 87.4 7100
15:45:43 87.4 200
15:45:45 87.37 100
15:45:50 87.38 1300
15:45:53 87.37 6500
15:45:59 87.36 2500
15:46:00 87.35 100
15:46:09 87.35 11400
15:46:13 87.36 1300
15:46:14 87.37 1500
15:46:16 87.37 100
15:46:22 87.36 3000
15:46:24 87.38 700
15:46:28 87.37 500
15:46:33 87.35 400
15:46:36 87.35 200
15:46:40 87.35 200
15:46:43 87.35 400
15:46:45 87.36 200
15:46:49 87.37 3100
15:46:55 87.36 100
15:46:58 87.4 1000
15:47:02 87.36 7200
15:47:03 87.36 100
15:47:13 87.44 20000
15:47:15 87.37 400
15:47:20 87.44 1000
15:47:22 87.44 2300
15:47:30 87.34 7500
15:47:35 87.35 1000
15:47:39 87.35 3000
15:47:47 87.33 2700
15:47:55 87.4 100
15:47:56 87.31 1800
15:47:59 87.315 500
15:48:05 87.32 5000
15:48:10 87.3115 400
15:48:11 87.314 100
15:48:12 87.35 3400
15:48:17 87.33 2200
15:48:23 87.38 1200
15:48:29 87.36 200
15:48:33 87.39 2500
15:48:36 87.37 200
15:48:38 87.36 1400
15:48:47 87.37 2000
15:48:48 87.38 100
15:48:49 87.38 100
15:48:51 87.38 2700
15:48:53 87.39 400
15:49:02 87.395 5600
15:49:09 87.42 500
15:49:10 87.4 1400
15:49:11 87.40025 2000
15:49:12 87.41 800
15:49:20 87.42 200
15:49:21 87.41 1000
15:49:22 87.41 200
15:49:23 87.4 100
15:49:24 87.42 400
15:49:26 87.42 200
15:49:35 87.43 600
15:49:41 87.43 300
15:49:49 87.4153333333333 700
15:49:50 87.42 1000
15:49:52 87.41 100
15:49:59 87.43 1900
15:50:01 87.43 600
15:50:02 87.42 1600
15:50:03 87.43 700
15:50:06 87.42 300
15:50:07 87.42 200
15:50:08 87.42 800
15:50:10 87.4 300
15:50:12 87.428 100
15:50:16 87.42 1200
15:50:19 87.4273333333334 500
15:50:22 87.44 500
15:50:27 87.445 400
15:50:29 87.46 100
15:50:32 87.46 1600
15:50:39 87.41 8400
15:50:42 87.42 300
15:50:45 87.41 300
15:50:52 87.4 200
15:50:55 87.41 3100
15:50:58 87.42 1000
15:51:00 87.4 300
15:51:01 87.4 800
15:51:08 87.4 2000
15:51:13 87.37 1500
15:51:17 87.38 1400
15:51:18 87.39 200
15:51:23 87.37 500
15:51:25 87.38 500
15:51:29 87.39 1900
15:51:30 87.4 1000
15:51:39 87.4 100
15:51:40 87.37 5700
15:51:41 87.39 1000
15:51:42 87.35 600
15:51:48 87.35 2500
15:51:50 87.36 1600
15:51:53 87.35 900
15:51:56 87.36 1000
15:51:59 87.36 200
15:52:00 87.35 100
15:52:01 87.36 3500
15:52:02 87.35 200
15:52:07 87.38 4200
15:52:12 87.35 400
15:52:13 87.355 700
15:52:14 87.36 1900
15:52:18 87.36 1000
15:52:19 87.35 100
15:52:20 87.36 1400
15:52:21 87.36 1200
15:52:25 87.37 200
15:52:28 87.38 500
15:52:32 87.36 900
15:52:33 87.35 200
15:52:35 87.36 100
15:52:39 87.35 400
15:52:49 87.33 500
15:52:52 87.31 700
15:52:53 87.334 1700
15:52:55 87.33 2000
15:52:56 87.3315 400
15:52:59 87.31 100
15:53:00 87.32 1700
15:53:01 87.31 600
15:53:02 87.32 1000
15:53:03 87.31 500
15:53:06 87.32 1200
15:53:09 87.3166666666667 1200
15:53:13 87.33 200
15:53:14 87.33 200
15:53:21 87.33 2000
15:53:23 87.33 1000
15:53:24 87.34 800
15:53:26 87.33 100
15:53:31 87.339 200
15:53:32 87.35 1900
15:53:40 87.35 3100
15:53:42 87.35 800
15:53:45 87.36 700
15:53:49 87.36 1000
15:53:55 87.39 5300
15:53:57 87.41 200
15:53:58 87.39 600
15:54:01 87.39 600
15:54:05 87.36 400
15:54:06 87.37 200
15:54:09 87.37 1600
15:54:12 87.36 700
15:54:21 87.36 300
15:54:27 87.35 100
15:54:29 87.35 6000
15:54:35 87.37 5000
15:54:39 87.36 100
15:54:43 87.33 100
15:54:48 87.35 100
15:54:49 87.3355 9000
15:54:55 87.34 800
15:54:56 87.34 200
15:54:57 87.34 1800
15:54:58 87.34 6300
15:55:03 87.35 4700
15:55:08 87.33 9000
15:55:10 87.335 1100
15:55:13 87.34 2300
15:55:16 87.36 1200
15:55:17 87.38 500
15:55:21 87.37 100
15:55:23 87.38 100
15:55:27 87.39 900
15:55:28 87.4 100
15:55:30 87.4 1400
15:55:31 87.39 1000
15:55:34 87.41 700
15:55:38 87.4 3000
15:55:42 87.41 100
15:55:44 87.41 1000
15:55:46 87.4 500
15:55:48 87.41 300
15:55:50 87.4 500
15:55:53 87.39 100
15:55:54 87.38 900
15:55:56 87.38 100
15:55:57 87.41 800
15:56:00 87.4 200
15:56:02 87.4 200
15:56:06 87.41 3000
15:56:07 87.4 100
15:56:08 87.4 600
15:56:10 87.38 3800
15:56:13 87.39 700
15:56:17 87.38 100
15:56:20 87.38 800
15:56:21 87.37 1300
15:56:22 87.38 300
15:56:28 87.37 600
15:56:29 87.38 100
15:56:37 87.375 3400
15:56:41 87.36 200
15:56:43 87.33 1500
15:56:44 87.32 3200
15:56:47 87.32 3900
15:56:50 87.33 4500
15:56:53 87.38 11000
15:56:56 87.37 3300
15:56:57 87.37 1800
15:57:00 87.37 100
15:57:02 87.37 100
15:57:03 87.38 500
15:57:04 87.375 300
15:57:07 87.37 1800
15:57:12 87.33 1800
15:57:15 87.34 1900
15:57:16 87.33 200
15:57:20 87.37 700
15:57:23 87.34 100
15:57:26 87.33 1100
15:57:28 87.33 600
15:57:30 87.32 200
15:57:35 87.35 700
15:57:37 87.36 900
15:57:39 87.36 200
15:57:42 87.34 200
15:57:48 87.34 100
15:57:53 87.33 100
15:57:57 87.34 600
15:57:59 87.33 500
15:58:01 87.34 100
15:58:04 87.33 200
15:58:05 87.34 2100
15:58:06 87.36 1500
15:58:10 87.36 500
15:58:14 87.38 800
15:58:16 87.36 200
15:58:18 87.38 700
15:58:20 87.33 400
15:58:23 87.37 500
15:58:25 87.37 700
15:58:28 87.37 6100
15:58:32 87.37 3300
15:58:35 87.41 4100
15:58:43 87.34 4500
15:58:44 87.355 1100
15:58:45 87.33 200
15:58:49 87.35 6700
15:58:51 87.37 500
15:58:53 87.31 5000
15:58:54 87.37 1100
15:58:58 87.37 2500
15:59:00 87.37 1000
15:59:01 87.375 1300
15:59:04 87.37 1200
15:59:07 87.34 1100
15:59:13 87.4 4500
15:59:16 87.41 1400
15:59:18 87.38 600
15:59:22 87.4 3600
15:59:25 87.4 1100
15:59:26 87.4 100
15:59:27 87.42 200
15:59:29 87.385 1100
15:59:31 87.42 1200
15:59:33 87.4 2300
15:59:34 87.4 600
15:59:35 87.4 400
15:59:36 87.4 1000
15:59:37 87.4 400
15:59:40 87.35 2100
15:59:43 87.4 400
15:59:45 87.345 2900
15:59:46 87.405 600
15:59:47 87.41 1000
15:59:48 87.365 500
15:59:50 87.37 1800
15:59:54 87.32 1900
15:59:57 87.37 200
15:59:58 87.31 1100
16:00:00 87.33 1300
