Anno_evento;Luogo_matrimonio;Rito;Stato_civile_marito;Stato_civile_moglie;Cittadinanza_marito;Cittadinanza_moglie;Eta_marito;Eta_moglie;Numerosità;Residenza_moglie;Residenza_marito;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;23;23;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;21;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;24;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;23;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;25;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;26;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;28;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;31;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;33;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;24;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;27;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;31;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;32;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;24;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;25;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;27;4;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;28;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;29;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;31;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;25;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;26;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;27;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;28;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;30;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;31;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;24;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;27;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;28;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;30;4;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;32;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;33;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;36;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;37;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;26;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;27;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;28;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;29;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;31;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;32;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;33;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;36;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;25;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;26;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;27;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;30;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;31;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;32;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;33;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;36;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;26;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;27;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;28;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;30;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;31;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;32;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;33;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;34;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;35;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;24;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;26;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;27;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;28;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;30;4;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;31;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;32;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;33;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;34;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;36;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;38;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;27;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;28;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;30;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;31;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;32;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;33;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;34;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;36;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;28;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;30;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;31;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;32;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;33;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;34;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;35;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;39;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;30;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;31;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;33;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;34;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;38;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;32;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;24;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;26;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;31;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;34;3;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;37;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;38;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;26;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;34;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;35;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;38;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;40;30;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;40;36;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;41;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;42;28;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;42;37;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;42;48;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;43;40;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;45;27;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;45;30;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;47;40;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;47;47;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;48;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;48;41;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;50;45;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;54;41;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Divorziato o già coniugato;Non indicato;Italia;Perù;73;54;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Non indicato;Divorziata o già coniugata;Italia;Italia;57;62;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;29;25;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;30;26;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;31;29;2;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;32;27;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;32;29;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Non indicato;Non indicato;Italia;Italia;38;34;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Non indicato;Non indicato;Polonia;Italia;29;32;1;Italia;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Divorziata o già coniugata;Italia;Italia;40;41;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Non indicato;Italia;Italia;43;33;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Ecuador;41;42;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Filippine;35;24;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;India;33;31;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;23;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;25;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;26;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;24;28;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;24;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;25;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;26;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;27;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;25;29;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;25;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;26;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;27;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;29;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;26;31;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;19;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;25;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;26;4;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;27;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;27;28;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;22;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;23;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;24;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;25;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;26;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;28;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;29;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;30;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;28;31;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;24;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;26;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;27;5;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;28;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;29;5;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;30;5;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;31;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;33;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;29;35;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;25;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;26;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;27;4;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;28;6;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;29;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;30;7;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;31;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;33;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;30;34;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;24;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;26;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;27;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;28;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;29;4;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;30;6;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;31;4;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;32;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;33;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;34;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;31;36;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;24;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;27;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;28;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;29;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;31;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;33;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;35;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;32;38;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;25;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;28;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;30;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;31;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;32;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;33;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;34;4;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;35;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;36;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;33;39;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;25;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;28;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;29;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;30;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;31;4;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;32;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;33;6;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;35;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;36;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;34;39;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;25;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;26;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;27;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;28;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;29;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;30;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;31;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;33;7;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;35;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;37;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;35;40;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;27;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;29;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;30;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;31;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;32;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;33;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;34;5;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;35;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;36;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;38;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;41;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;36;42;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;29;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;30;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;31;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;32;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;35;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;36;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;37;3;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;37;40;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;26;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;30;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;33;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;34;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;37;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;38;38;2;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;29;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;30;1;Milano;Italia;;;;;;;;
2007;Milano;Cattolico;Celibe;Nubile;Italia;Italia;39;33;3;Milano;Italia;;;;;;;;
